SLF4J: Class path contains multiple SLF4J bindings.
SLF4J: Found binding in [jar:file:/root/.m2/repository/ch/qos/logback/logback-classic/1.1.3/logback-classic-1.1.3.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: Found binding in [jar:file:/root/.m2/repository/org/apache/activemq/activemq-all/5.12.1/activemq-all-5.12.1.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
SLF4J: Actual binding is of type [ch.qos.logback.classic.util.ContextSelectorStaticBinder]
09:29:41.878 [main] INFO  m.MasterLauncher <init> - SIMaster [SIMaster{Member{host=127.0.0.1, port=30000, rmiRegistryName=master2, rmiRegistryPort=1099}}] has been successfully launched.
09:37:15.311 [pool-1-thread-1] INFO  c.c.r.v.SVVersionConstraint check - Checking SVVersionConstraint [TimestampedCell{Timestamp{ts=20}, Ordinal{ord=5}, Cell{data=2}} vs. VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=4}, Timestamp{ts=22}, bound=2}]: [5] - [4] <= [2] with result [true].
09:37:15.326 [pool-1-thread-1] INFO  c.c.r.v.BVVersionConstraint check - Checking BVVersionConstraint [TimestampedCell{Timestamp{ts=53}, Ordinal{ord=12}, Cell{data=6}} vs. VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=12}, Timestamp{ts=58}, bound=2}]: [12] - [12] < [2] with result [true].
09:37:15.326 [pool-1-thread-1] INFO  c.c.r.v.FVVersionConstraint check - Checking FVVersionConstraint [TimestampedCell{Timestamp{ts=53}, Ordinal{ord=12}, Cell{data=6}} vs. vce: VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=12}, Timestamp{ts=58}, bound=2}]: [12] - [12] <= [2] with result [true].
09:37:15.326 [pool-1-thread-1] INFO  c.c.r.v.SVVersionConstraint check - Checking SVVersionConstraint [TimestampedCell{Timestamp{ts=53}, Ordinal{ord=12}, Cell{data=6}} vs. VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=12}, Timestamp{ts=57}, bound=2}]: [12] - [12] <= [2] with result [true].
09:37:15.334 [pool-1-thread-1] INFO  c.c.r.v.BVVersionConstraint check - Checking BVVersionConstraint [TimestampedCell{Timestamp{ts=60}, Ordinal{ord=14}, Cell{data=124}} vs. VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=14}, Timestamp{ts=63}, bound=2}]: [14] - [14] < [2] with result [true].
09:37:15.334 [pool-1-thread-1] INFO  c.c.r.v.FVVersionConstraint check - Checking FVVersionConstraint [TimestampedCell{Timestamp{ts=60}, Ordinal{ord=14}, Cell{data=124}} vs. vce: VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=14}, Timestamp{ts=63}, bound=2}]: [14] - [14] <= [2] with result [true].
09:37:15.336 [pool-1-thread-1] INFO  c.c.r.v.BVVersionConstraint check - Checking BVVersionConstraint [TimestampedCell{Timestamp{ts=60}, Ordinal{ord=14}, Cell{data=124}} vs. VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=14}, Timestamp{ts=61}, bound=2}]: [14] - [14] < [2] with result [true].
09:37:15.336 [RMI TCP Connection(13)-127.0.0.1] INFO  m.SIMaster commit - [SIMaster] ends the [COMMIT] phase with tx [null] and cts [Timestamp{ts=64}].
09:37:15.336 [pool-1-thread-1] INFO  c.c.r.v.FVVersionConstraint check - Checking FVVersionConstraint [TimestampedCell{Timestamp{ts=60}, Ordinal{ord=14}, Cell{data=124}} vs. vce: VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=14}, Timestamp{ts=61}, bound=2}]: [14] - [14] <= [2] with result [true].
09:37:15.340 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable apply - Begin: apply tx.
09:37:15.342 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable apply - Begin: apply cts and bufferedUpdates.
09:37:15.343 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable put - Begin: put ck [CompoundKey{Row{row=1}, Column{col=0}}] and tc [TimestampedCell{Timestamp{ts=65}, Ordinal{ord=15}, Cell{data=36}}].
09:37:15.343 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable put - Begin fast path: [ItsCellStore MultiTimestampedCellsStore{TimestampedCells=[TimestampedCell{Timestamp{ts=4}, Ordinal{ord=2}, Cell{data=0}}, TimestampedCell{Timestamp{ts=5}, Ordinal{ord=1}, Cell{data=27}}, TimestampedCell{Timestamp{ts=6}, Ordinal{ord=3}, Cell{data=116}}, TimestampedCell{Timestamp{ts=14}, Ordinal{ord=4}, Cell{data=118}}, TimestampedCell{Timestamp{ts=20}, Ordinal{ord=5}, Cell{data=2}}, TimestampedCell{Timestamp{ts=25}, Ordinal{ord=6}, Cell{data=30}}, TimestampedCell{Timestamp{ts=34}, Ordinal{ord=7}, Cell{data=31}}, TimestampedCell{Timestamp{ts=35}, Ordinal{ord=8}, Cell{data=120}}, TimestampedCell{Timestamp{ts=44}, Ordinal{ord=9}, Cell{data=32}}, TimestampedCell{Timestamp{ts=48}, Ordinal{ord=10}, Cell{data=33}}, TimestampedCell{Timestamp{ts=52}, Ordinal{ord=11}, Cell{data=34}}, TimestampedCell{Timestamp{ts=53}, Ordinal{ord=12}, Cell{data=6}}, TimestampedCell{Timestamp{ts=59}, Ordinal{ord=13}, Cell{data=35}}, TimestampedCell{Timestamp{ts=60}, Ordinal{ord=14}, Cell{data=124}}]}; tc TimestampedCell{Timestamp{ts=65}, Ordinal{ord=15}, Cell{data=36}}].
09:37:15.343 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable put - End fast path: [ItsCellStore MultiTimestampedCellsStore{TimestampedCells=[TimestampedCell{Timestamp{ts=4}, Ordinal{ord=2}, Cell{data=0}}, TimestampedCell{Timestamp{ts=5}, Ordinal{ord=1}, Cell{data=27}}, TimestampedCell{Timestamp{ts=6}, Ordinal{ord=3}, Cell{data=116}}, TimestampedCell{Timestamp{ts=14}, Ordinal{ord=4}, Cell{data=118}}, TimestampedCell{Timestamp{ts=20}, Ordinal{ord=5}, Cell{data=2}}, TimestampedCell{Timestamp{ts=25}, Ordinal{ord=6}, Cell{data=30}}, TimestampedCell{Timestamp{ts=34}, Ordinal{ord=7}, Cell{data=31}}, TimestampedCell{Timestamp{ts=35}, Ordinal{ord=8}, Cell{data=120}}, TimestampedCell{Timestamp{ts=44}, Ordinal{ord=9}, Cell{data=32}}, TimestampedCell{Timestamp{ts=48}, Ordinal{ord=10}, Cell{data=33}}, TimestampedCell{Timestamp{ts=52}, Ordinal{ord=11}, Cell{data=34}}, TimestampedCell{Timestamp{ts=53}, Ordinal{ord=12}, Cell{data=6}}, TimestampedCell{Timestamp{ts=59}, Ordinal{ord=13}, Cell{data=35}}, TimestampedCell{Timestamp{ts=60}, Ordinal{ord=14}, Cell{data=124}}, TimestampedCell{Timestamp{ts=65}, Ordinal{ord=15}, Cell{data=36}}]}; tc TimestampedCell{Timestamp{ts=65}, Ordinal{ord=15}, Cell{data=36}}].
09:37:15.343 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable put - End: put ck [CompoundKey{Row{row=1}, Column{col=0}}] and tc [TimestampedCell{Timestamp{ts=65}, Ordinal{ord=15}, Cell{data=36}}].
09:37:15.343 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable apply - End: apply cts and bufferedUpdates.
09:37:15.343 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable apply - End: apply tx.
09:37:15.355 [RMI TCP Connection(12)-127.0.0.1] INFO  m.SIMaster commit - [SIMaster] ends the [COMMIT] phase with tx [ToCommitTransaction{Timestamp{ts=61}, Timestamp{ts=65}, BufferedUpdates{BufferedUpdates=[KVItem{CompoundKey{Row{row=1}, Column{col=0}}, TimestampedCell{Timestamp{ts=65}, Ordinal{ord=15}, Cell{data=36}}}]}}] and cts [Timestamp{ts=65}].
09:37:15.367 [pool-1-thread-1] INFO  c.c.r.v.BVVersionConstraint check - Checking BVVersionConstraint [TimestampedCell{Timestamp{ts=65}, Ordinal{ord=15}, Cell{data=36}} vs. VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=14}, Timestamp{ts=67}, bound=2}]: [15] - [14] < [2] with result [true].
09:37:15.367 [pool-1-thread-1] INFO  c.c.r.v.FVVersionConstraint check - Checking FVVersionConstraint [TimestampedCell{Timestamp{ts=65}, Ordinal{ord=15}, Cell{data=36}} vs. vce: VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=14}, Timestamp{ts=67}, bound=2}]: [14] - [15] <= [2] with result [true].
09:37:15.367 [pool-1-thread-1] INFO  c.c.r.v.SVVersionConstraint check - Checking SVVersionConstraint [TimestampedCell{Timestamp{ts=60}, Ordinal{ord=14}, Cell{data=124}} vs. VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=14}, Timestamp{ts=64}, bound=2}]: [14] - [14] <= [2] with result [true].
09:37:15.368 [RMI TCP Connection(13)-127.0.0.1] INFO  m.SIMaster commit - [SIMaster] ends the [COMMIT] phase with tx [null] and cts [Timestamp{ts=69}].
09:37:15.385 [pool-1-thread-1] INFO  c.c.r.v.BVVersionConstraint check - Checking BVVersionConstraint [TimestampedCell{Timestamp{ts=65}, Ordinal{ord=15}, Cell{data=36}} vs. VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=15}, Timestamp{ts=66}, bound=2}]: [15] - [15] < [2] with result [true].
09:37:15.386 [pool-1-thread-1] INFO  c.c.r.v.FVVersionConstraint check - Checking FVVersionConstraint [TimestampedCell{Timestamp{ts=65}, Ordinal{ord=15}, Cell{data=36}} vs. vce: VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=15}, Timestamp{ts=66}, bound=2}]: [15] - [15] <= [2] with result [true].
09:37:15.402 [pool-1-thread-1] INFO  c.c.r.v.BVVersionConstraint check - Checking BVVersionConstraint [TimestampedCell{Timestamp{ts=65}, Ordinal{ord=15}, Cell{data=36}} vs. VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=15}, Timestamp{ts=68}, bound=2}]: [15] - [15] < [2] with result [true].
09:37:15.402 [pool-1-thread-1] INFO  c.c.r.v.FVVersionConstraint check - Checking FVVersionConstraint [TimestampedCell{Timestamp{ts=65}, Ordinal{ord=15}, Cell{data=36}} vs. vce: VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=15}, Timestamp{ts=68}, bound=2}]: [15] - [15] <= [2] with result [true].
09:37:15.404 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable apply - Begin: apply tx.
09:37:15.404 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable apply - Begin: apply cts and bufferedUpdates.
09:37:15.404 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable put - Begin: put ck [CompoundKey{Row{row=1}, Column{col=0}}] and tc [TimestampedCell{Timestamp{ts=71}, Ordinal{ord=16}, Cell{data=7}}].
09:37:15.404 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable put - Begin fast path: [ItsCellStore MultiTimestampedCellsStore{TimestampedCells=[TimestampedCell{Timestamp{ts=4}, Ordinal{ord=2}, Cell{data=0}}, TimestampedCell{Timestamp{ts=5}, Ordinal{ord=1}, Cell{data=27}}, TimestampedCell{Timestamp{ts=6}, Ordinal{ord=3}, Cell{data=116}}, TimestampedCell{Timestamp{ts=14}, Ordinal{ord=4}, Cell{data=118}}, TimestampedCell{Timestamp{ts=20}, Ordinal{ord=5}, Cell{data=2}}, TimestampedCell{Timestamp{ts=25}, Ordinal{ord=6}, Cell{data=30}}, TimestampedCell{Timestamp{ts=34}, Ordinal{ord=7}, Cell{data=31}}, TimestampedCell{Timestamp{ts=35}, Ordinal{ord=8}, Cell{data=120}}, TimestampedCell{Timestamp{ts=44}, Ordinal{ord=9}, Cell{data=32}}, TimestampedCell{Timestamp{ts=48}, Ordinal{ord=10}, Cell{data=33}}, TimestampedCell{Timestamp{ts=52}, Ordinal{ord=11}, Cell{data=34}}, TimestampedCell{Timestamp{ts=53}, Ordinal{ord=12}, Cell{data=6}}, TimestampedCell{Timestamp{ts=59}, Ordinal{ord=13}, Cell{data=35}}, TimestampedCell{Timestamp{ts=60}, Ordinal{ord=14}, Cell{data=124}}, TimestampedCell{Timestamp{ts=65}, Ordinal{ord=15}, Cell{data=36}}]}; tc TimestampedCell{Timestamp{ts=71}, Ordinal{ord=16}, Cell{data=7}}].
09:37:15.404 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable put - End fast path: [ItsCellStore MultiTimestampedCellsStore{TimestampedCells=[TimestampedCell{Timestamp{ts=4}, Ordinal{ord=2}, Cell{data=0}}, TimestampedCell{Timestamp{ts=5}, Ordinal{ord=1}, Cell{data=27}}, TimestampedCell{Timestamp{ts=6}, Ordinal{ord=3}, Cell{data=116}}, TimestampedCell{Timestamp{ts=14}, Ordinal{ord=4}, Cell{data=118}}, TimestampedCell{Timestamp{ts=20}, Ordinal{ord=5}, Cell{data=2}}, TimestampedCell{Timestamp{ts=25}, Ordinal{ord=6}, Cell{data=30}}, TimestampedCell{Timestamp{ts=34}, Ordinal{ord=7}, Cell{data=31}}, TimestampedCell{Timestamp{ts=35}, Ordinal{ord=8}, Cell{data=120}}, TimestampedCell{Timestamp{ts=44}, Ordinal{ord=9}, Cell{data=32}}, TimestampedCell{Timestamp{ts=48}, Ordinal{ord=10}, Cell{data=33}}, TimestampedCell{Timestamp{ts=52}, Ordinal{ord=11}, Cell{data=34}}, TimestampedCell{Timestamp{ts=53}, Ordinal{ord=12}, Cell{data=6}}, TimestampedCell{Timestamp{ts=59}, Ordinal{ord=13}, Cell{data=35}}, TimestampedCell{Timestamp{ts=60}, Ordinal{ord=14}, Cell{data=124}}, TimestampedCell{Timestamp{ts=65}, Ordinal{ord=15}, Cell{data=36}}, TimestampedCell{Timestamp{ts=71}, Ordinal{ord=16}, Cell{data=7}}]}; tc TimestampedCell{Timestamp{ts=71}, Ordinal{ord=16}, Cell{data=7}}].
09:37:15.404 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable put - End: put ck [CompoundKey{Row{row=1}, Column{col=0}}] and tc [TimestampedCell{Timestamp{ts=71}, Ordinal{ord=16}, Cell{data=7}}].
09:37:15.404 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable apply - End: apply cts and bufferedUpdates.
09:37:15.405 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable apply - End: apply tx.
09:37:15.411 [RMI TCP Connection(12)-127.0.0.1] INFO  m.SIMaster commit - [SIMaster] ends the [COMMIT] phase with tx [ToCommitTransaction{Timestamp{ts=66}, Timestamp{ts=71}, BufferedUpdates{BufferedUpdates=[KVItem{CompoundKey{Row{row=1}, Column{col=0}}, TimestampedCell{Timestamp{ts=71}, Ordinal{ord=16}, Cell{data=7}}}]}}] and cts [Timestamp{ts=71}].
09:37:15.457 [pool-1-thread-1] INFO  c.c.r.v.BVVersionConstraint check - Checking BVVersionConstraint [TimestampedCell{Timestamp{ts=71}, Ordinal{ord=16}, Cell{data=7}} vs. VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=16}, Timestamp{ts=75}, bound=2}]: [16] - [16] < [2] with result [true].
09:37:15.458 [pool-1-thread-1] INFO  c.c.r.v.FVVersionConstraint check - Checking FVVersionConstraint [TimestampedCell{Timestamp{ts=71}, Ordinal{ord=16}, Cell{data=7}} vs. vce: VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=16}, Timestamp{ts=75}, bound=2}]: [16] - [16] <= [2] with result [true].
09:37:15.459 [pool-1-thread-1] INFO  c.c.r.v.SVVersionConstraint check - Checking SVVersionConstraint [TimestampedCell{Timestamp{ts=71}, Ordinal{ord=16}, Cell{data=7}} vs. VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=16}, Timestamp{ts=73}, bound=2}]: [16] - [16] <= [2] with result [true].
09:37:15.464 [RMI TCP Connection(12)-127.0.0.1] INFO  m.SIMaster commit - [SIMaster] ends the [COMMIT] phase with tx [null] and cts [Timestamp{ts=77}].
09:37:15.471 [pool-1-thread-1] INFO  c.c.r.v.BVVersionConstraint check - Checking BVVersionConstraint [TimestampedCell{Timestamp{ts=71}, Ordinal{ord=16}, Cell{data=7}} vs. VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=16}, Timestamp{ts=76}, bound=2}]: [16] - [16] < [2] with result [true].
09:37:15.472 [pool-1-thread-1] INFO  c.c.r.v.FVVersionConstraint check - Checking FVVersionConstraint [TimestampedCell{Timestamp{ts=71}, Ordinal{ord=16}, Cell{data=7}} vs. vce: VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=16}, Timestamp{ts=76}, bound=2}]: [16] - [16] <= [2] with result [true].
09:37:15.472 [pool-1-thread-1] INFO  c.c.r.v.SVVersionConstraint check - Checking SVVersionConstraint [TimestampedCell{Timestamp{ts=71}, Ordinal{ord=16}, Cell{data=7}} vs. VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=16}, Timestamp{ts=73}, bound=2}]: [16] - [16] <= [2] with result [true].
09:37:15.479 [pool-1-thread-1] INFO  c.c.r.v.BVVersionConstraint check - Checking BVVersionConstraint [TimestampedCell{Timestamp{ts=71}, Ordinal{ord=16}, Cell{data=7}} vs. VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=16}, Timestamp{ts=74}, bound=2}]: [16] - [16] < [2] with result [true].
09:37:15.479 [pool-1-thread-1] INFO  c.c.r.v.FVVersionConstraint check - Checking FVVersionConstraint [TimestampedCell{Timestamp{ts=71}, Ordinal{ord=16}, Cell{data=7}} vs. vce: VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=16}, Timestamp{ts=74}, bound=2}]: [16] - [16] <= [2] with result [true].
09:37:15.479 [pool-1-thread-1] INFO  c.c.r.v.SVVersionConstraint check - Checking SVVersionConstraint [TimestampedCell{Timestamp{ts=71}, Ordinal{ord=16}, Cell{data=7}} vs. VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=16}, Timestamp{ts=73}, bound=2}]: [16] - [16] <= [2] with result [true].
09:37:15.484 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable apply - Begin: apply tx.
09:37:15.484 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable apply - Begin: apply cts and bufferedUpdates.
09:37:15.484 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable put - Begin: put ck [CompoundKey{Row{row=1}, Column{col=0}}] and tc [TimestampedCell{Timestamp{ts=79}, Ordinal{ord=17}, Cell{data=37}}].
09:37:15.484 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable put - Begin fast path: [ItsCellStore MultiTimestampedCellsStore{TimestampedCells=[TimestampedCell{Timestamp{ts=4}, Ordinal{ord=2}, Cell{data=0}}, TimestampedCell{Timestamp{ts=5}, Ordinal{ord=1}, Cell{data=27}}, TimestampedCell{Timestamp{ts=6}, Ordinal{ord=3}, Cell{data=116}}, TimestampedCell{Timestamp{ts=14}, Ordinal{ord=4}, Cell{data=118}}, TimestampedCell{Timestamp{ts=20}, Ordinal{ord=5}, Cell{data=2}}, TimestampedCell{Timestamp{ts=25}, Ordinal{ord=6}, Cell{data=30}}, TimestampedCell{Timestamp{ts=34}, Ordinal{ord=7}, Cell{data=31}}, TimestampedCell{Timestamp{ts=35}, Ordinal{ord=8}, Cell{data=120}}, TimestampedCell{Timestamp{ts=44}, Ordinal{ord=9}, Cell{data=32}}, TimestampedCell{Timestamp{ts=48}, Ordinal{ord=10}, Cell{data=33}}, TimestampedCell{Timestamp{ts=52}, Ordinal{ord=11}, Cell{data=34}}, TimestampedCell{Timestamp{ts=53}, Ordinal{ord=12}, Cell{data=6}}, TimestampedCell{Timestamp{ts=59}, Ordinal{ord=13}, Cell{data=35}}, TimestampedCell{Timestamp{ts=60}, Ordinal{ord=14}, Cell{data=124}}, TimestampedCell{Timestamp{ts=65}, Ordinal{ord=15}, Cell{data=36}}, TimestampedCell{Timestamp{ts=71}, Ordinal{ord=16}, Cell{data=7}}]}; tc TimestampedCell{Timestamp{ts=79}, Ordinal{ord=17}, Cell{data=37}}].
09:37:15.485 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable put - End fast path: [ItsCellStore MultiTimestampedCellsStore{TimestampedCells=[TimestampedCell{Timestamp{ts=4}, Ordinal{ord=2}, Cell{data=0}}, TimestampedCell{Timestamp{ts=5}, Ordinal{ord=1}, Cell{data=27}}, TimestampedCell{Timestamp{ts=6}, Ordinal{ord=3}, Cell{data=116}}, TimestampedCell{Timestamp{ts=14}, Ordinal{ord=4}, Cell{data=118}}, TimestampedCell{Timestamp{ts=20}, Ordinal{ord=5}, Cell{data=2}}, TimestampedCell{Timestamp{ts=25}, Ordinal{ord=6}, Cell{data=30}}, TimestampedCell{Timestamp{ts=34}, Ordinal{ord=7}, Cell{data=31}}, TimestampedCell{Timestamp{ts=35}, Ordinal{ord=8}, Cell{data=120}}, TimestampedCell{Timestamp{ts=44}, Ordinal{ord=9}, Cell{data=32}}, TimestampedCell{Timestamp{ts=48}, Ordinal{ord=10}, Cell{data=33}}, TimestampedCell{Timestamp{ts=52}, Ordinal{ord=11}, Cell{data=34}}, TimestampedCell{Timestamp{ts=53}, Ordinal{ord=12}, Cell{data=6}}, TimestampedCell{Timestamp{ts=59}, Ordinal{ord=13}, Cell{data=35}}, TimestampedCell{Timestamp{ts=60}, Ordinal{ord=14}, Cell{data=124}}, TimestampedCell{Timestamp{ts=65}, Ordinal{ord=15}, Cell{data=36}}, TimestampedCell{Timestamp{ts=71}, Ordinal{ord=16}, Cell{data=7}}, TimestampedCell{Timestamp{ts=79}, Ordinal{ord=17}, Cell{data=37}}]}; tc TimestampedCell{Timestamp{ts=79}, Ordinal{ord=17}, Cell{data=37}}].
09:37:15.485 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable put - End: put ck [CompoundKey{Row{row=1}, Column{col=0}}] and tc [TimestampedCell{Timestamp{ts=79}, Ordinal{ord=17}, Cell{data=37}}].
09:37:15.485 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable apply - End: apply cts and bufferedUpdates.
09:37:15.485 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable apply - End: apply tx.
09:37:15.497 [RMI TCP Connection(12)-127.0.0.1] INFO  m.SIMaster commit - [SIMaster] ends the [COMMIT] phase with tx [ToCommitTransaction{Timestamp{ts=74}, Timestamp{ts=79}, BufferedUpdates{BufferedUpdates=[KVItem{CompoundKey{Row{row=1}, Column{col=0}}, TimestampedCell{Timestamp{ts=79}, Ordinal{ord=17}, Cell{data=37}}}]}}] and cts [Timestamp{ts=79}].
09:37:15.514 [pool-1-thread-1] INFO  c.c.r.v.BVVersionConstraint check - Checking BVVersionConstraint [TimestampedCell{Timestamp{ts=79}, Ordinal{ord=17}, Cell{data=37}} vs. VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=16}, Timestamp{ts=80}, bound=2}]: [17] - [16] < [2] with result [true].
09:37:15.515 [pool-1-thread-1] INFO  c.c.r.v.FVVersionConstraint check - Checking FVVersionConstraint [TimestampedCell{Timestamp{ts=79}, Ordinal{ord=17}, Cell{data=37}} vs. vce: VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=16}, Timestamp{ts=80}, bound=2}]: [16] - [17] <= [2] with result [true].
09:37:15.515 [pool-1-thread-1] INFO  c.c.r.v.SVVersionConstraint check - Checking SVVersionConstraint [TimestampedCell{Timestamp{ts=71}, Ordinal{ord=16}, Cell{data=7}} vs. VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=16}, Timestamp{ts=77}, bound=2}]: [16] - [16] <= [2] with result [true].
09:37:15.516 [RMI TCP Connection(12)-127.0.0.1] INFO  m.SIMaster commit - [SIMaster] ends the [COMMIT] phase with tx [null] and cts [Timestamp{ts=82}].
09:37:15.536 [pool-1-thread-1] INFO  c.c.r.v.BVVersionConstraint check - Checking BVVersionConstraint [TimestampedCell{Timestamp{ts=71}, Ordinal{ord=16}, Cell{data=7}} vs. VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=17}, Timestamp{ts=78}, bound=2}]: [16] - [17] < [2] with result [true].
09:37:15.537 [pool-1-thread-1] INFO  c.c.r.v.FVVersionConstraint check - Checking FVVersionConstraint [TimestampedCell{Timestamp{ts=71}, Ordinal{ord=16}, Cell{data=7}} vs. vce: VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=17}, Timestamp{ts=78}, bound=2}]: [17] - [16] <= [2] with result [true].
09:37:15.565 [pool-1-thread-1] INFO  c.c.r.v.BVVersionConstraint check - Checking BVVersionConstraint [TimestampedCell{Timestamp{ts=79}, Ordinal{ord=17}, Cell{data=37}} vs. VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=17}, Timestamp{ts=83}, bound=2}]: [17] - [17] < [2] with result [true].
09:37:15.566 [pool-1-thread-1] INFO  c.c.r.v.FVVersionConstraint check - Checking FVVersionConstraint [TimestampedCell{Timestamp{ts=79}, Ordinal{ord=17}, Cell{data=37}} vs. vce: VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=17}, Timestamp{ts=83}, bound=2}]: [17] - [17] <= [2] with result [true].
09:37:15.566 [pool-1-thread-1] INFO  c.c.r.v.SVVersionConstraint check - Checking SVVersionConstraint [TimestampedCell{Timestamp{ts=79}, Ordinal{ord=17}, Cell{data=37}} vs. VCEntry{CompoundKey{Row{row=1}, Column{col=0}}, Ordinal{ord=17}, Timestamp{ts=82}, bound=2}]: [17] - [17] <= [2] with result [true].
09:37:15.568 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable apply - Begin: apply tx.
09:37:15.569 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable apply - Begin: apply cts and bufferedUpdates.
09:37:15.569 [RMI TCP Connection(12)-127.0.0.1] INFO  k.t.AbstractTable put - Begin: put ck [CompoundKey{Row{row=1}, Column{col=0}}] and tc [TimestampedCell{Timestamp{ts=85}, Ordinal{ord=18}, Cell{data=8}}].
